gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20140904_GB@SEA,4,14,49,GB,SEA,1,10,18,(14:49) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 87-J.NELSON TO GB 33 FOR 15 YARDS (29-E.THOMAS).,0,0,2014
20140904_GB@SEA,4,14,21,GB,SEA,1,10,33,(14:21) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 27-E.LACY TO GB 45 FOR 12 YARDS (29-E.THOMAS).,0,0,2014
20140904_GB@SEA,4,13,41,GB,SEA,1,10,45,(13:41) (SHOTGUN) 27-E.LACY UP THE MIDDLE TO GB 48 FOR 3 YARDS (54-B.WAGNER; 99-T.MCDANIEL).,0,0,2014
20140904_GB@SEA,4,13,3,GB,SEA,2,7,48,(13:03) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 18-R.COBB TO SEA 39 FOR 13 YARDS (28-M.BURLEY; 41-B.MAXWELL).,0,0,2014
20140904_GB@SEA,4,12,32,GB,SEA,1,10,61,"(12:32) (SHOTGUN) 12-A.RODGERS PASS SHORT RIGHT TO 44-J.STARKS PUSHED OB AT SEA 40 FOR -1 YARDS (54-B.WAGNER). PENALTY ON GB-69-D.BAKHTIARI, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 39 - NO PLAY.",0,0,2014
20140904_GB@SEA,4,12,10,GB,SEA,1,20,51,(12:10) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 87-J.NELSON TO SEA 37 FOR 12 YARDS (31-K.CHANCELLOR).,0,0,2014
20140904_GB@SEA,4,11,38,GB,SEA,2,8,63,(11:38) (SHOTGUN) 44-J.STARKS UP THE MIDDLE TO SEA 31 FOR 6 YARDS (50-K.WRIGHT).,0,0,2014
20140904_GB@SEA,4,10,58,GB,SEA,3,2,69,(10:58) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 87-J.NELSON TO SEA 20 FOR 11 YARDS (54-B.WAGNER).,0,0,2014
20140904_GB@SEA,4,10,29,GB,SEA,1,10,80,(10:29) (NO HUDDLE) 44-J.STARKS RIGHT TACKLE PUSHED OB AT SEA 8 FOR 12 YARDS (29-E.THOMAS).,0,0,2014
20140904_GB@SEA,4,10,12,GB,SEA,1,8,92,(10:12) (NO HUDDLE) 44-J.STARKS LEFT END TO SEA 3 FOR 5 YARDS (29-E.THOMAS).,0,0,2014
20140904_GB@SEA,4,9,37,GB,SEA,2,3,97,"(9:37) 12-A.RODGERS PASS SHORT RIGHT TO 18-R.COBB FOR 3 YARDS, TOUCHDOWN.",0,0,2014
20140904_GB@SEA,4,9,31,GB,SEA,0,0,98,TWO-POINT CONVERSION ATTEMPT. 12-A.RODGERS PASS TO 81-A.QUARLESS IS INCOMPLETE. ATTEMPT FAILS.,0,0,2014
20140904_GB@SEA,4,9,31,GB,SEA,0,0,35,"2-M.CROSBY KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140904_GB@SEA,4,9,31,SEA,GB,1,10,20,(9:31) 3-R.WILSON PASS SHORT RIGHT TO 82-L.WILLSON TO SEA 21 FOR 1 YARD (50-A.HAWK).,0,0,2014
20140904_GB@SEA,4,8,50,SEA,GB,2,9,21,(8:50) (SHOTGUN) 24-M.LYNCH LEFT TACKLE TO SEA 24 FOR 3 YARDS (95-D.JONES).,0,0,2014
20140904_GB@SEA,4,8,4,SEA,GB,3,6,24,"(8:04) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 89-D.BALDWIN (37-S.SHIELDS). PENALTY ON GB-59-B.JONES, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT SEA 24 - NO PLAY.",0,0,2014
20140904_GB@SEA,4,8,0,SEA,GB,1,10,29,(8:00) 24-M.LYNCH LEFT TACKLE TO SEA 31 FOR 2 YARDS (76-M.DANIELS).,0,0,2014
20140904_GB@SEA,4,7,17,SEA,GB,2,8,31,(7:17) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 24-M.LYNCH TO SEA 45 FOR 14 YARDS (96-M.NEAL).,0,0,2014
20140904_GB@SEA,4,6,32,SEA,GB,1,10,45,(6:32) 22-R.TURBIN RIGHT TACKLE TO SEA 49 FOR 4 YARDS (50-A.HAWK).,0,0,2014
20140904_GB@SEA,4,5,50,SEA,GB,2,6,49,(5:50) 3-R.WILSON LEFT END TO GB 44 FOR 7 YARDS.,0,0,2014
20140904_GB@SEA,4,5,5,SEA,GB,1,10,56,(5:05) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 83-R.LOCKETTE TO GB 39 FOR 5 YARDS (37-S.SHIELDS).,0,0,2014
20140904_GB@SEA,4,4,25,SEA,GB,2,5,61,"(4:25) (SHOTGUN) 11-P.HARVIN RIGHT END TO GB 36 FOR 3 YARDS (42-M.BURNETT). PENALTY ON SEA-86-Z.MILLER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 36.",0,0,2014
20140904_GB@SEA,4,4,18,SEA,GB,2,12,54,"(4:18) (SHOTGUN) 3-R.WILSON SCRAMBLES LEFT END TO GB 39 FOR 7 YARDS (29-C.HAYWARD). PENALTY ON GB-29-C.HAYWARD, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT GB 39.",0,0,2014
20140904_GB@SEA,4,4,9,SEA,GB,1,10,76,(4:09) 24-M.LYNCH RIGHT TACKLE TO GB 22 FOR 2 YARDS (76-M.DANIELS; 56-J.PEPPERS).,0,0,2014
20140904_GB@SEA,4,3,27,SEA,GB,2,8,78,(3:27) (SHOTGUN) 24-M.LYNCH RIGHT GUARD TO GB 16 FOR 6 YARDS (96-M.NEAL; 21-H.CLINTON-DIX).,0,0,2014
20140904_GB@SEA,4,2,43,SEA,GB,3,2,84,(2:43) (SHOTGUN) 24-M.LYNCH RIGHT GUARD TO GB 15 FOR 1 YARD (76-M.DANIELS).,0,0,2014
20140904_GB@SEA,4,2,37,SEA,GB,4,1,85,"(2:37) 3-R.WILSON PASS SHORT LEFT TO 40-D.COLEMAN FOR 15 YARDS, TOUCHDOWN.",0,0,2014
20140904_GB@SEA,4,2,31,SEA,GB,0,0,98,"4-S.HAUSCHKA EXTRA POINT IS GOOD, CENTER-49-C.GRESHAM, HOLDER-9-J.RYAN.",0,0,2014
20140904_GB@SEA,4,2,31,SEA,GB,0,0,35,4-S.HAUSCHKA KICKS 69 YARDS FROM SEA 35 TO GB -4. 33-M.HYDE PUSHED OB AT GB 24 FOR 28 YARDS (23-J.JOHNSON).,0,0,2014
20140904_GB@SEA,4,2,27,GB,SEA,1,10,24,(2:27) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE SHORT LEFT TO 81-A.QUARLESS.,0,0,2014
20140904_GB@SEA,4,2,24,GB,SEA,2,10,24,(2:24) (SHOTGUN) 26-D.HARRIS UP THE MIDDLE TO GB 31 FOR 7 YARDS (31-K.CHANCELLOR).,0,0,2014
20140904_GB@SEA,4,2,0,GB,SEA,3,3,31,"(2:00) (SHOTGUN) 12-A.RODGERS PASS DEEP RIGHT TO 81-A.QUARLESS TO SEA 38 FOR 31 YARDS (29-E.THOMAS) [72-M.BENNETT]. PENALTY ON GB-70-T.LANG, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 31 - NO PLAY.",0,0,2014
20140904_GB@SEA,4,1,51,GB,SEA,3,13,21,(1:51) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE DEEP RIGHT TO 18-R.COBB (29-E.THOMAS).,0,0,2014
20140904_GB@SEA,4,1,41,GB,SEA,4,13,21,"(1:41) 8-T.MASTHAY PUNTS 57 YARDS TO SEA 22, CENTER-61-B.GOODE, FAIR CATCH BY 19-B.WALTERS.",0,0,2014
20140904_GB@SEA,4,1,33,SEA,GB,1,10,22,(1:33) 3-R.WILSON KNEELS TO SEA 21 FOR -1 YARDS.,0,0,2014
20140904_GB@SEA,4,0,53,SEA,GB,2,11,21,(:53) 3-R.WILSON KNEELS TO SEA 20 FOR -1 YARDS.,0,0,2014
20140904_GB@SEA,4,0,21,SEA,GB,3,12,20,(:21) 3-R.WILSON KNEELS TO SEA 19 FOR -1 YARDS.,0,0,2014
20140907_NO@ATL,1,15,0,ATL,NO,0,0,35,"5-M.BOSHER KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NO@ATL,1,15,0,NO,ATL,1,10,20,(15:00) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 39-T.CADET PUSHED OB AT NO 25 FOR 5 YARDS (21-D.TRUFANT).,0,0,2014
20140907_NO@ATL,1,14,38,NO,ATL,2,5,25,(14:38) 9-D.BREES PASS DEEP MIDDLE TO 10-B.COOKS TO ATL 43 FOR 32 YARDS (21-D.TRUFANT).,0,0,2014
20140907_NO@ATL,1,13,58,NO,ATL,1,10,57,(13:58) 22-M.INGRAM LEFT TACKLE TO ATL 37 FOR 6 YARDS (59-J.BARTU).,0,0,2014
20140907_NO@ATL,1,13,26,NO,ATL,2,4,63,(13:26) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 10-B.COOKS PUSHED OB AT ATL 35 FOR 2 YARDS (20-D.LOWERY).,0,0,2014
20140907_NO@ATL,1,12,54,NO,ATL,3,2,65,(12:54) (SHOTGUN) 9-D.BREES PASS SHORT MIDDLE TO 12-M.COLSTON TO ATL 18 FOR 17 YARDS (20-D.LOWERY; 55-P.WORRILOW).,0,0,2014
20140907_NO@ATL,1,12,20,NO,ATL,1,10,82,(12:20) 22-M.INGRAM LEFT END PUSHED OB AT ATL 17 FOR 1 YARD (20-D.LOWERY).,0,0,2014
20140907_NO@ATL,1,11,50,NO,ATL,2,9,83,"(11:50) (SHOTGUN) 9-D.BREES PASS SHORT MIDDLE TO 80-J.GRAHAM TO ATL 10 FOR 7 YARDS (59-J.BARTU). PENALTY ON NO-64-Z.STRIEF, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT ATL 17 - NO PLAY.",0,0,2014
20140907_NO@ATL,1,11,24,NO,ATL,2,19,73,(11:24) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 80-J.GRAHAM.,0,0,2014
20140907_NO@ATL,1,11,18,NO,ATL,3,19,73,(11:18) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 10-B.COOKS TO ATL 13 FOR 14 YARDS (55-P.WORRILOW).,0,0,2014
20140907_NO@ATL,1,10,38,NO,ATL,4,5,87,"(10:38) 3-S.GRAHAM 31 YARD FIELD GOAL IS GOOD, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",0,0,2014
20140907_NO@ATL,1,10,33,NO,ATL,0,0,35,"6-T.MORSTEAD KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NO@ATL,1,10,33,ATL,NO,1,10,20,(10:33) 39-S.JACKSON LEFT END TO ATL 21 FOR 1 YARD (57-D.HAWTHORNE).,0,0,2014
20140907_NO@ATL,1,9,56,ATL,NO,2,9,21,(9:56) (SHOTGUN) 2-M.RYAN PASS SHORT LEFT TO 83-H.DOUGLAS TO ATL 24 FOR 3 YARDS (24-C.WHITE).,0,0,2014
20140907_NO@ATL,1,9,17,ATL,NO,3,6,24,"(9:17) (SHOTGUN) PENALTY ON ATL-17-D.HESTER, FALSE START, 5 YARDS, ENFORCED AT ATL 24 - NO PLAY.",0,0,2014
20140907_NO@ATL,1,8,52,ATL,NO,3,11,19,(8:52) (SHOTGUN) 2-M.RYAN PASS INCOMPLETE SHORT LEFT TO 17-D.HESTER.,0,0,2014
20140907_NO@ATL,1,8,47,ATL,NO,4,11,19,"(8:47) 5-M.BOSHER PUNTS 42 YARDS TO NO 39, CENTER-47-J.HARRIS, FAIR CATCH BY 10-B.COOKS.",0,0,2014
20140907_NO@ATL,1,8,38,NO,ATL,1,10,39,(8:38) (SHOTGUN) 23-P.THOMAS LEFT TACKLE TO NO 41 FOR 2 YARDS (71-K.BIERMANN).,0,0,2014
20140907_NO@ATL,1,8,0,NO,ATL,2,8,41,(8:00) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 22-M.INGRAM PUSHED OB AT NO 42 FOR 1 YARD (94-J.MASSAQUOI).,0,0,2014
20140907_NO@ATL,1,7,27,NO,ATL,3,7,42,(7:27) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 23-P.THOMAS TO 50 FOR 8 YARDS (55-P.WORRILOW).,0,0,2014
20140907_NO@ATL,1,6,47,NO,ATL,1,10,50,(6:47) 9-D.BREES PASS INCOMPLETE DEEP MIDDLE TO 13-J.MORGAN.,0,0,2014
20140907_NO@ATL,1,6,40,NO,ATL,2,10,50,(6:40) 22-M.INGRAM RIGHT END TO ATL 46 FOR 4 YARDS (59-J.BARTU; 55-P.WORRILOW).,0,0,2014
20140907_NO@ATL,1,6,5,NO,ATL,3,6,54,(6:05) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 80-J.GRAHAM TO ATL 33 FOR 13 YARDS (20-D.LOWERY).,0,0,2014
20140907_NO@ATL,1,5,28,NO,ATL,1,10,67,(5:28) 22-M.INGRAM RIGHT END TO ATL 33 FOR NO GAIN (55-P.WORRILOW; 71-K.BIERMANN).,0,0,2014
20140907_NO@ATL,1,4,57,NO,ATL,2,10,67,(4:57) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT MIDDLE TO 23-P.THOMAS.,0,0,2014
20140907_NO@ATL,1,4,51,NO,ATL,3,10,67,(4:51) (SHOTGUN) 9-D.BREES PASS INCOMPLETE DEEP LEFT TO 13-J.MORGAN (23-R.ALFORD).,0,0,2014
20140907_NO@ATL,1,4,44,NO,ATL,4,10,67,"(4:44) 3-S.GRAHAM 50 YARD FIELD GOAL IS GOOD, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",0,0,2014
20140907_NO@ATL,1,4,39,NO,ATL,0,0,35,6-T.MORSTEAD KICKS 70 YARDS FROM NO 35 TO ATL -5. 17-D.HESTER TO ATL 16 FOR 21 YARDS (25-R.BUSH).,0,0,2014
20140907_NO@ATL,1,4,34,ATL,NO,1,10,16,"(4:34) 2-M.RYAN PASS DEEP LEFT TO 83-H.DOUGLAS RAN OB AT ATL 33 FOR 17 YARDS (32-K.VACCARO). NEW ORLEANS CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD WAS CONFIRMED. (TIMEOUT #1 AT 04:27.)",0,0,2014
20140907_NO@ATL,1,4,11,ATL,NO,1,10,33,(4:11) (SHOTGUN) 39-S.JACKSON RIGHT GUARD TO ATL 36 FOR 3 YARDS (50-C.LOFTON; 57-D.HAWTHORNE).,0,0,2014
20140907_NO@ATL,1,3,39,ATL,NO,2,7,36,(3:39) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 84-R.WHITE TO 50 FOR 14 YARDS (32-K.VACCARO).,0,0,2014
20140907_NO@ATL,1,3,9,ATL,NO,1,10,50,(3:09) 39-S.JACKSON RIGHT END TO NO 46 FOR 4 YARDS (50-C.LOFTON).,0,0,2014
20140907_NO@ATL,1,2,33,ATL,NO,2,6,54,(2:33) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 80-L.TOILOLO RAN OB AT NO 40 FOR 6 YARDS (57-D.HAWTHORNE).,0,0,2014
20140907_NO@ATL,1,2,11,ATL,NO,1,10,60,(2:11) 32-J.RODGERS RIGHT TACKLE TO NO 37 FOR 3 YARDS (50-C.LOFTON).,0,0,2014
20140907_NO@ATL,1,1,36,ATL,NO,2,7,63,(1:36) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 80-L.TOILOLO TO NO 25 FOR 12 YARDS (57-D.HAWTHORNE).,0,0,2014
20140907_NO@ATL,1,1,6,ATL,NO,1,10,75,"(1:06) (SHOTGUN) 2-M.RYAN PASS SHORT LEFT TO 11-JULIOJONES TO NO 5 FOR 20 YARDS (31-J.BYRD). FUMBLES (31-J.BYRD), RECOVERED BY NO-24-C.WHITE AT NO 0. TOUCHBACK.",0,0,2014
20140907_NO@ATL,1,0,56,NO,ATL,1,10,20,(:56) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 80-J.GRAHAM TO NO 26 FOR 6 YARDS (55-P.WORRILOW).,0,0,2014
20140907_NO@ATL,1,0,22,NO,ATL,2,4,26,(:22) 9-D.BREES PASS INCOMPLETE SHORT MIDDLE TO 29-K.ROBINSON.,0,0,2014
20140907_NO@ATL,1,0,16,NO,ATL,3,4,26,(:16) (SHOTGUN) 9-D.BREES PASS SHORT MIDDLE TO 80-J.GRAHAM TO NO 43 FOR 17 YARDS (23-R.ALFORD).,0,0,2014
20140907_NO@ATL,2,15,0,NO,ATL,1,10,43,(15:00) 10-B.COOKS LEFT END TO ATL 39 FOR 18 YARDS (20-D.LOWERY).,0,0,2014
20140907_NO@ATL,2,14,28,NO,ATL,1,10,61,(14:28) 29-K.ROBINSON RIGHT GUARD TO ATL 18 FOR 21 YARDS (25-W.MOORE; 23-R.ALFORD).,0,0,2014
20140907_NO@ATL,2,13,50,NO,ATL,1,10,82,(13:50) 9-D.BREES PASS SHORT RIGHT TO 82-B.WATSON TO ATL 18 FOR NO GAIN (71-K.BIERMANN).,0,0,2014
20140907_NO@ATL,2,13,10,NO,ATL,2,10,82,(13:10) 9-D.BREES PASS SHORT RIGHT TO 80-J.GRAHAM TO ATL 11 FOR 7 YARDS (90-S.MAPONGA).,0,0,2014
20140907_NO@ATL,2,12,30,NO,ATL,3,3,89,(12:30) 9-D.BREES PASS SHORT MIDDLE TO 10-B.COOKS TO ATL 2 FOR 9 YARDS (27-R.MCCLAIN).,0,0,2014
20140907_NO@ATL,2,11,51,NO,ATL,1,2,98,"(11:51) 98-P.HARALSON REPORTED IN AS ELIGIBLE.  29-K.ROBINSON LEFT END FOR 2 YARDS, TOUCHDOWN.",0,0,2014
20140907_NO@ATL,2,11,46,NO,ATL,0,0,98,"3-S.GRAHAM EXTRA POINT IS GOOD, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",0,0,2014
20140907_NO@ATL,2,11,46,NO,ATL,0,0,35,"6-T.MORSTEAD KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NO@ATL,2,11,46,ATL,NO,1,10,20,(11:46) 2-M.RYAN PASS INCOMPLETE SHORT RIGHT TO 80-L.TOILOLO.,0,0,2014
20140907_NO@ATL,2,11,41,ATL,NO,2,10,20,(11:41) 35-A.SMITH RIGHT END TO ATL 22 FOR 2 YARDS (93-J.GALETTE).,0,0,2014
20140907_NO@ATL,2,10,58,ATL,NO,3,8,22,(10:58) (SHOTGUN) 2-M.RYAN PASS DEEP LEFT TO 17-D.HESTER PUSHED OB AT NO 43 FOR 35 YARDS (21-P.ROBINSON).,0,0,2014
20140907_NO@ATL,2,10,42,ATL,NO,1,10,57,(10:42) 39-S.JACKSON RIGHT GUARD TO NO 38 FOR 5 YARDS (32-K.VACCARO).,0,0,2014
20140907_NO@ATL,2,10,6,ATL,NO,2,5,62,"(10:06) (SHOTGUN) 2-M.RYAN PASS DEEP RIGHT TO 83-H.DOUGLAS RAN OB AT NO 22 FOR 16 YARDS. PENALTY ON ATL-68-G.CARIMI, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT NO 38 - NO PLAY.",0,0,2014
20140907_NO@ATL,2,9,44,ATL,NO,2,15,52,"(9:44) (SHOTGUN) 39-S.JACKSON RIGHT GUARD TO NO 31 FOR 17 YARDS (25-R.BUSH). PENALTY ON NO-93-J.GALETTE, DEFENSIVE OFFSIDE, DECLINED.",0,0,2014
20140907_NO@ATL,2,9,17,ATL,NO,1,10,69,(9:17) (SHOTGUN) 35-A.SMITH RIGHT TACKLE TO NO 26 FOR 5 YARDS (50-C.LOFTON).,0,0,2014
20140907_NO@ATL,2,8,41,ATL,NO,2,5,74,(8:41) (SHOTGUN) 2-M.RYAN SCRAMBLES RIGHT END TO NO 22 FOR 4 YARDS (95-B.DEADERICK).,0,0,2014
20140907_NO@ATL,2,7,57,ATL,NO,3,1,78,(7:57) (SHOTGUN) 2-M.RYAN SCRAMBLES UP THE MIDDLE TO NO 20 FOR 2 YARDS.,0,0,2014
20140907_NO@ATL,2,7,20,ATL,NO,1,10,80,(7:20) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 39-S.JACKSON TO NO 20 FOR NO GAIN (93-J.GALETTE).,0,0,2014
20140907_NO@ATL,2,6,39,ATL,NO,2,10,80,(6:39) (SHOTGUN) 2-M.RYAN PASS INCOMPLETE SHORT MIDDLE TO 84-R.WHITE (28-K.LEWIS).,0,0,2014
20140907_NO@ATL,2,6,34,ATL,NO,3,10,80,"(6:34) (SHOTGUN) PENALTY ON ATL-68-G.CARIMI, FALSE START, 5 YARDS, ENFORCED AT NO 20 - NO PLAY.",0,0,2014
20140907_NO@ATL,2,6,34,ATL,NO,3,15,75,"(6:34) (SHOTGUN) 2-M.RYAN PASS INCOMPLETE SHORT RIGHT TO 83-H.DOUGLAS [53-R.HUMBER]. PENALTY ON NO-24-C.WHITE, DEFENSIVE PASS INTERFERENCE, 12 YARDS, ENFORCED AT NO 25 - NO PLAY.",0,0,2014
20140907_NO@ATL,2,6,20,ATL,NO,1,10,87,(6:20) 32-J.RODGERS RIGHT END TO NO 10 FOR 3 YARDS (94-C.JORDAN).,0,0,2014
20140907_NO@ATL,2,5,47,ATL,NO,2,7,90,"(5:47) 2-M.RYAN PASS SHORT MIDDLE TO 32-J.RODGERS TO NO 2 FOR 8 YARDS (94-C.JORDAN). NO-50-C.LOFTON WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  PENALTY ON ATL-75-J.ASAMOAH, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT NO 10 - NO PLAY.",0,0,2014
20140907_NO@ATL,2,5,20,ATL,NO,2,17,80,(5:20) (SHOTGUN) 2-M.RYAN PASS SHORT MIDDLE TO 24-D.FREEMAN TO NO 15 FOR 5 YARDS (57-D.HAWTHORNE).,0,0,2014
20140907_NO@ATL,2,4,43,ATL,NO,3,12,85,(4:43) 2-M.RYAN PASS SHORT RIGHT TO 24-D.FREEMAN TO NO 2 FOR 13 YARDS (93-J.GALETTE).,0,0,2014
20140907_NO@ATL,2,4,12,ATL,NO,1,2,98,"(4:12) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 84-R.WHITE FOR 2 YARDS, TOUCHDOWN.",0,0,2014
20140907_NO@ATL,2,4,6,ATL,NO,0,0,98,"3-M.BRYANT EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",0,0,2014
20140907_NO@ATL,2,4,6,ATL,NO,0,0,35,"5-M.BOSHER KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NO@ATL,2,4,6,NO,ATL,1,10,20,(4:06) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 10-B.COOKS PUSHED OB AT NO 28 FOR 8 YARDS (25-W.MOORE).,0,0,2014
20140907_NO@ATL,2,3,35,NO,ATL,2,2,28,(3:35) 29-K.ROBINSON RIGHT END TO NO 35 FOR 7 YARDS (25-W.MOORE).,0,0,2014
20140907_NO@ATL,2,3,2,NO,ATL,1,10,35,(3:02) 29-K.ROBINSON LEFT END TO NO 40 FOR 5 YARDS (94-J.MASSAQUOI).,0,0,2014
20140907_NO@ATL,2,2,19,NO,ATL,2,5,40,(2:19) 9-D.BREES PASS SHORT LEFT TO 23-P.THOMAS TO NO 46 FOR 6 YARDS (20-D.LOWERY; 55-P.WORRILOW).,0,0,2014
20140907_NO@ATL,2,2,0,NO,ATL,1,10,46,(2:00) (SHOTGUN) 23-P.THOMAS RIGHT TACKLE TO ATL 41 FOR 13 YARDS (20-D.LOWERY).,0,0,2014
20140907_NO@ATL,2,1,30,NO,ATL,1,10,59,(1:30) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 80-J.GRAHAM RAN OB AT ATL 29 FOR 12 YARDS (20-D.LOWERY).,0,0,2014
20140907_NO@ATL,2,1,23,NO,ATL,1,10,71,"(1:23) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 10-B.COOKS. PENALTY ON ATL-27-R.MCCLAIN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT ATL 29 - NO PLAY.",0,0,2014
20140907_NO@ATL,2,1,19,NO,ATL,1,10,76,(1:19) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 23-P.THOMAS TO ATL 13 FOR 11 YARDS (20-D.LOWERY; 71-K.BIERMANN).,0,0,2014
20140907_NO@ATL,2,0,34,NO,ATL,1,10,87,(:34) (SHOTGUN) 9-D.BREES PASS SHORT RIGHT TO 12-M.COLSTON TO ATL 3 FOR 10 YARDS (59-J.BARTU).,0,0,2014
20140907_NO@ATL,2,0,24,NO,ATL,1,3,97,"(:24) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 10-B.COOKS FOR 3 YARDS, TOUCHDOWN.",0,0,2014
20140907_NO@ATL,2,0,20,NO,ATL,0,0,98,"3-S.GRAHAM EXTRA POINT IS GOOD, CENTER-47-J.DRESCHER, HOLDER-7-L.MCCOWN.",0,0,2014
20140907_NO@ATL,2,0,20,NO,ATL,0,0,35,"6-T.MORSTEAD KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NO@ATL,2,0,20,ATL,NO,1,10,20,(:20) (SHOTGUN) 2-M.RYAN PASS SHORT MIDDLE TO 17-D.HESTER TO ATL 39 FOR 19 YARDS (25-R.BUSH).,0,0,2014
20140907_NO@ATL,2,0,14,ATL,NO,1,10,39,(:14) (SHOTGUN) 2-M.RYAN PASS DEEP LEFT TO 84-R.WHITE TO NO 22 FOR 39 YARDS (25-R.BUSH).,0,0,2014
20140907_NO@ATL,2,0,4,ATL,NO,1,10,78,"(:04) 3-M.BRYANT 40 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",0,0,2014
20140907_NO@ATL,3,15,0,NO,ATL,0,0,35,"6-T.MORSTEAD KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,0,2014
20140907_NO@ATL,3,15,0,ATL,NO,1,10,20,(15:00) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 84-R.WHITE TO ATL 26 FOR 6 YARDS (50-C.LOFTON).,0,0,2014
20140907_NO@ATL,3,14,26,ATL,NO,2,4,26,(14:26) (SHOTGUN) 2-M.RYAN PASS DEEP RIGHT TO 11-JULIOJONES RAN OB AT ATL 46 FOR 20 YARDS (24-C.WHITE).,0,0,2014
20140907_NO@ATL,3,14,3,ATL,NO,1,10,46,(14:03) (SHOTGUN) 39-S.JACKSON RIGHT TACKLE TO 50 FOR 4 YARDS (77-B.BUNKLEY; 50-C.LOFTON).,0,0,2014
20140907_NO@ATL,3,13,25,ATL,NO,2,6,50,(13:25) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 84-R.WHITE TO NO 39 FOR 11 YARDS (24-C.WHITE).,0,0,2014
20140907_NO@ATL,3,12,47,ATL,NO,1,10,61,(12:47) (NO HUDDLE) 32-J.RODGERS LEFT TACKLE TO NO 32 FOR 7 YARDS (25-R.BUSH).,0,0,2014
20140907_NO@ATL,3,12,20,ATL,NO,2,3,68,(12:20) 32-J.RODGERS RIGHT GUARD TO NO 30 FOR 2 YARDS (50-C.LOFTON).,0,0,2014
20140907_NO@ATL,3,11,58,ATL,NO,3,1,70,(11:58) 32-J.RODGERS RIGHT GUARD TO NO 28 FOR 2 YARDS (76-A.HICKS).,0,0,2014
